Haversine,Manhattan,Euclidean,L_infty
18.829196010950383,18.829196010950383,18.829196010950383,18.829196010950383
13.648095435327322,13.648095435327322,13.648095435327322,13.648095435327322
23.750882610193997,23.750882610193997,23.750882610193997,23.750882610193997
26.33152273019594,26.33152273019594,26.33152273019594,26.33152273019594
1.5671949189580054,1.5671949189580054,1.5671949189580054,1.5671949189580054
14.809369236957576,14.809369236957576,14.809369236957576,14.809369236957576
13.438999452905923,13.438999452905923,13.438999452905923,13.438999452905923
19.853632336291017,19.853632336291017,19.853632336291017,19.853632336291017
12.733738173896603,12.733738173896603,12.733738173896603,12.733738173896603
15.595248434386104,15.595248434386104,15.595248434386104,15.595248434386104
27.28068762697529,27.28068762697529,27.28068762697529,27.28068762697529
15.322924322930085,15.322924322930085,15.322924322930085,15.322924322930085
10.545790957879053,10.545790957879053,10.545790957879053,10.545790957879053
10.517878149225357,10.517878149225357,10.517878149225357,10.517878149225357
31.087970026911016,31.087970026911016,31.087970026911016,31.087970026911016
20.745827410971046,20.745827410971046,20.745827410971046,20.745827410971046
